769,59,S
769,85,S
769,94,S
769,97,S
769,115,S
769,152,S
769,176,S
770,16,S
770,19,S
770,51,S
770,53,S
770,54,S
770,59,S
770,85,S
770,94,S
770,97,S
770,115,S
770,152,S
770,176,S
771,16,S
771,19,S
771,51,S
771,53,S
771,54,S
771,59,S
771,85,S
771,94,S
771,97,S
771,115,S
771,152,S
771,176,S
772,29,S
772,39,S
772,47,S
772,53,S
772,59,S
772,85,S
772,86,S
772,94,S
772,112,S
772,115,S
772,135,S
772,142,S
773,16,S
773,51,S
773,53,S
773,54,S
773,59,S
773,85,S
773,86,S
773,94,S
773,97,S
773,115,S
773,142,S
773,152,S
773,176,S
774,16,S
774,51,S
774,53,S
774,54,S
774,59,S
774,85,S
774,86,S
774,94,S
774,97,S
774,115,S
774,142,S
774,152,S
774,176,S
775,16,S
775,19,S
775,51,S
775,53,S
775,54,S
775,59,S
775,85,S
775,94,S
775,97,S
775,115,S
775,152,S
775,176,S
776,16,S
776,19,S
776,51,S
776,53,S
776,54,S
776,59,S
776,85,S
776,94,S
776,97,S
776,115,S
776,152,S
776,176,S
777,16,S
777,19,S
777,51,S
777,53,S
777,54,S
777,59,S
777,85,S
777,94,S
777,97,S
777,115,S
777,152,S
777,176,S
778,16,S
778,19,S
778,51,S
778,53,S
778,54,S
778,59,S
778,85,S
778,94,S
778,97,S
778,115,S
778,152,S
778,176,S
779,16,S
779,19,S
779,51,S
779,53,S
779,54,S
779,59,S
779,85,S
779,94,S
779,97,S
779,115,S
779,152,S
779,176,S
780,16,S
780,19,S
780,51,S
780,53,S
780,54,S
780,59,S
780,85,S
780,94,S
780,97,S
780,115,S
780,152,S
780,176,S
781,16,S
781,19,S
781,51,S
781,53,S
781,54,S
781,59,S
781,85,S
781,94,S
781,97,S
781,115,S
781,152,S
781,176,S
782,16,S
782,19,S
782,51,S
782,53,S
782,54,S
782,59,S
782,85,S
782,94,S
782,97,S
782,115,S
782,152,S
782,176,S
783,16,S
783,19,S
783,51,S
783,53,S
783,54,S
783,59,S
783,85,S
783,94,S
783,97,S
783,115,S
783,152,S
783,176,S
784,16,S
784,19,S
784,51,S
784,53,S
784,54,S
784,59,S
784,85,S
784,94,S
784,97,S
784,115,S
784,152,S
784,176,S
785,16,S
785,19,S
785,51,S
785,53,S
785,54,S
785,59,S
785,85,S
785,94,S
785,97,S
785,115,S
785,152,S
785,176,S
786,19,S
786,51,S
786,53,S
786,54,S
786,59,S
786,85,S
786,94,S
786,97,S
786,115,S
786,152,S
786,176,S
787,16,S
787,19,S
787,51,S
787,53,S
787,54,S
787,59,S
787,85,S
787,94,S
787,97,S
787,115,S
787,152,S
787,176,S
788,16,S
788,19,S
788,51,S
788,53,S
788,54,S
788,59,S
788,85,S
788,94,S
788,97,S
788,115,S
788,152,S
788,176,S
789,16,S
789,19,S
789,51,S
789,53,S
789,54,S
789,59,S
789,85,S
789,94,S
789,97,S
789,115,S
789,152,S
789,176,S
790,16,S
790,19,S
790,51,S
790,53,S
790,54,S
790,59,S
790,85,S
790,94,S
790,97,S
790,115,S
790,152,S
790,176,S
791,16,S
791,19,S
791,51,S
791,53,S
791,54,S
791,59,S
791,85,S
791,94,S
791,97,S
791,115,S
791,152,S
791,176,S
792,16,S
792,19,S
792,51,S
792,53,S
792,54,S
792,59,S
792,85,S
792,94,S
792,97,S
792,115,S
792,152,S
792,176,S
793,16,S
793,19,S
793,51,S
793,53,S
793,54,S
793,59,S
793,85,S
793,94,S
793,97,S
793,115,S
793,152,S
793,176,S
794,16,S
794,19,S
794,51,S
794,53,S
794,54,S
794,59,S
794,85,S
794,94,S
794,97,S
794,115,S
794,152,S
794,176,S
795,16,S
795,19,S
795,51,S
795,53,S
795,54,S
795,59,S
795,85,S
795,94,S
795,97,S
795,115,S
795,152,S
795,176,S
796,13,S
796,16,S
796,22,S
796,38,S
796,47,S
796,53,S
796,59,S
796,66,S
796,94,S
796,97,S
796,100,S
796,110,S
796,112,S
796,115,S
796,119,S
796,135,S
796,152,S
796,166,S
796,176,S
797,13,S
797,16,S
797,22,S
797,38,S
797,47,S
797,53,S
797,59,S
797,66,S
797,94,S
797,97,S
797,100,S
797,110,S
797,112,S
797,115,S
797,119,S
797,135,S
797,152,S
797,166,S
797,176,S
798,16,S
798,19,S
798,51,S
798,53,S
798,59,S
798,85,S
798,94,S
798,97,S
798,115,S
798,152,S
798,161,S
798,176,S
799,16,S
799,19,S
799,51,S
799,53,S
799,59,S
799,85,S
799,94,S
799,97,S
799,115,S
799,152,S
799,161,S
799,176,S
800,16,S
800,19,S
800,51,S
800,53,S
800,59,S
800,85,S
800,94,S
800,97,S
800,115,S
800,152,S
800,161,S
800,176,S
801,7,S
801,17,S
801,39,S
801,98,S
801,125,S
801,134,S
801,140,S
801,142,S
801,144,S
801,161,S
801,178,S
802,7,S
802,17,S
802,39,S
802,98,S
802,125,S
802,134,S
802,140,S
802,142,S
802,144,S
802,161,S
802,178,S
803,7,S
803,17,S
803,39,S
803,98,S
803,125,S
803,134,S
803,140,S
803,142,S
803,144,S
803,161,S
803,178,S
804,7,S
804,17,S
804,39,S
804,98,S
804,125,S
804,134,S
804,140,S
804,142,S
804,144,S
804,161,S
804,178,S
805,7,S
805,17,S
805,39,S
805,98,S
805,125,S
805,134,S
805,140,S
805,142,S
805,144,S
805,161,S
805,178,S
806,39,S
806,47,S
806,59,S
806,85,S
806,135,S
806,142,S
806,161,S
806,166,S
806,176,S
810,16,S
810,19,S
810,51,S
810,59,S
810,85,S
810,94,S
810,97,S
810,112,S
810,115,S
810,152,S
810,166,S
810,176,S
811,16,S
811,19,S
811,51,S
811,59,S
811,85,S
811,94,S
811,97,S
811,112,S
811,115,S
811,152,S
811,166,S
811,176,S
812,16,S
812,19,S
812,51,S
812,59,S
812,85,S
812,94,S
812,97,S
812,112,S
812,115,S
812,152,S
812,166,S
812,176,S
813,16,S
813,19,S
813,51,S
813,59,S
813,85,S
813,94,S
813,97,S
813,112,S
813,115,S
813,152,S
813,166,S
813,176,S
814,16,S
814,19,S
814,51,S
814,59,S
814,85,S
814,94,S
814,97,S
814,112,S
814,115,S
814,152,S
814,166,S
814,176,S
815,16,S
815,19,S
815,51,S
815,59,S
815,85,S
815,94,S
815,97,S
815,112,S
815,115,S
815,152,S
815,166,S
815,176,S
816,16,S
816,19,S
816,51,S
816,59,S
816,85,S
816,94,S
816,97,S
816,112,S
816,115,S
816,152,S
816,166,S
816,176,S
817,16,S
817,19,S
817,51,S
817,59,S
817,85,S
817,94,S
817,97,S
817,112,S
817,115,S
817,152,S
817,166,S
817,176,S
818,16,S
818,19,S
818,51,S
818,59,S
818,85,S
818,94,S
818,97,S
818,112,S
818,115,S
818,152,S
818,166,S
818,176,S
819,16,S
819,19,S
819,51,S
819,59,S
819,85,S
819,94,S
819,97,S
819,112,S
819,115,S
819,152,S
819,166,S
819,176,S
820,16,S
820,19,S
820,51,S
820,59,S
820,85,S
820,94,S
820,97,S
820,112,S
820,115,S
820,152,S
820,166,S
820,176,S
821,16,S
821,19,S
821,51,S
821,59,S
821,85,S
821,94,S
821,97,S
821,112,S
821,115,S
821,152,S
821,166,S
821,176,S
822,16,S
822,19,S
822,51,S
822,59,S
822,85,S
822,94,S
822,97,S
822,112,S
822,115,S
822,152,S
822,166,S
822,176,S
823,16,S
823,19,S
823,51,S
823,59,S
823,85,S
823,94,S
823,97,S
823,112,S
823,115,S
823,152,S
823,166,S
823,176,S
824,16,S
824,19,S
824,51,S
824,59,S
824,85,S
824,94,S
824,97,S
824,112,S
824,115,S
824,152,S
824,166,S
824,176,S
825,16,S
825,19,S
825,51,S
825,59,S
825,85,S
825,94,S
825,97,S
825,112,S
825,115,S
825,152,S
825,166,S
825,176,S
826,16,S
826,19,S
826,51,S
826,59,S
826,85,S
826,94,S
826,97,S
826,112,S
826,115,S
826,152,S
826,166,S
826,176,S
827,16,S
827,19,S
827,51,S
827,59,S
827,85,S
827,94,S
827,97,S
827,112,S
827,115,S
827,152,S
827,166,S
827,176,S
828,16,S
828,19,S
828,51,S
828,59,S
828,85,S
828,94,S
828,97,S
828,112,S
828,115,S
828,152,S
828,166,S
828,176,S
829,16,S
829,19,S
829,51,S
829,59,S
829,85,S
829,94,S
829,97,S
829,112,S
829,115,S
829,152,S
829,166,S
829,176,S
830,16,S
830,19,S
830,51,S
830,59,S
830,85,S
830,94,S
830,97,S
830,112,S
830,115,S
830,152,S
830,166,S
830,176,S
831,16,S
831,38,S
831,51,S
831,59,S
831,65,S
831,85,S
831,94,S
831,97,S
831,112,S
831,115,S
831,152,S
831,176,S
832,16,S
832,19,S
832,51,S
832,59,S
832,85,S
832,94,S
832,97,S
832,112,S
832,115,S
832,152,S
832,166,S
832,176,S
833,16,S
833,19,S
833,51,S
833,59,S
833,85,S
833,94,S
833,97,S
833,112,S
833,115,S
833,152,S
833,166,S
833,176,S
834,16,S
834,19,S
834,51,S
834,59,S
834,85,S
834,94,S
834,97,S
834,112,S
834,115,S
834,152,S
834,166,S
834,176,S
835,16,S
835,19,S
835,51,S
835,59,S
835,85,S
835,94,S
835,97,S
835,112,S
835,115,S
835,152,S
835,166,S
835,176,S
836,16,S
836,19,S
836,38,S
836,51,S
836,59,S
836,85,S
836,94,S
836,97,S
836,112,S
836,115,S
836,152,S
836,176,S
837,16,S
837,51,S
837,59,S
837,65,S
837,85,S
837,94,S
837,97,S
837,112,S
837,115,S
837,152,S
837,166,S
837,176,S
838,16,S
838,51,S
838,59,S
838,65,S
838,85,S
838,94,S
838,97,S
838,112,S
838,115,S
838,152,S
838,166,S
838,176,S
839,16,S
839,51,S
839,59,S
839,65,S
839,85,S
839,94,S
839,97,S
839,112,S
839,115,S
839,152,S
839,166,S
839,176,S
840,16,S
840,51,S
840,59,S
840,65,S
840,85,S
840,94,S
840,97,S
840,112,S
840,115,S
840,152,S
840,166,S
840,176,S
841,16,S
841,51,S
841,59,S
841,65,S
841,85,S
841,94,S
841,97,S
841,112,S
841,115,S
841,152,S
841,166,S
841,176,S
842,16,S
842,51,S
842,59,S
842,65,S
842,85,S
842,94,S
842,97,S
842,112,S
842,115,S
842,152,S
842,166,S
842,176,S
843,16,S
843,51,S
843,59,S
843,65,S
843,85,S
843,94,S
843,97,S
843,112,S
843,115,S
843,152,S
843,166,S
843,176,S
844,16,S
844,51,S
844,59,S
844,65,S
844,85,S
844,94,S
844,97,S
844,112,S
844,115,S
844,152,S
844,166,S
844,176,S
845,16,S
845,51,S
845,59,S
845,65,S
845,85,S
845,94,S
845,97,S
845,112,S
845,115,S
845,152,S
845,166,S
845,176,S
846,16,S
846,51,S
846,59,S
846,65,S
846,85,S
846,94,S
846,97,S
846,112,S
846,115,S
846,152,S
846,166,S
846,176,S
847,16,S
847,51,S
847,59,S
847,65,S
847,85,S
847,94,S
847,97,S
847,112,S
847,115,S
847,152,S
847,166,S
847,176,S
848,16,S
848,51,S
848,59,S
848,65,S
848,85,S
848,94,S
848,97,S
848,112,S
848,115,S
848,152,S
848,166,S
848,176,S
849,7,S
849,16,S
849,54,S
849,59,S
849,65,S
849,85,S
849,97,S
849,111,S
849,112,S
849,144,S
849,152,S
849,166,S
850,29,S
850,38,S
850,59,S
850,85,S
850,97,S
850,112,S
850,115,S
850,135,S
850,142,S
850,166,S
850,176,S
851,16,S
851,53,S
851,59,S
851,84,S
851,85,S
851,94,S
851,97,S
851,112,S
851,115,S
851,135,S
851,142,S
851,166,S
851,176,S
852,53,S
852,59,S
852,85,S
852,94,S
852,97,S
852,112,S
852,115,S
852,135,S
852,142,S
852,166,S
852,176,S
852,177,S
853,53,S
853,59,S
853,85,S
853,94,S
853,97,S
853,112,S
853,115,S
853,135,S
853,142,S
853,166,S
853,176,S
853,177,S
854,53,S
854,59,S
854,85,S
854,94,S
854,97,S
854,112,S
854,115,S
854,135,S
854,142,S
854,166,S
854,176,S
854,177,S
855,16,S
855,53,S
855,59,S
855,84,S
855,85,S
855,94,S
855,97,S
855,112,S
855,115,S
855,135,S
855,142,S
855,166,S
855,176,S
856,16,S
856,53,S
856,59,S
856,84,S
856,85,S
856,94,S
856,97,S
856,112,S
856,115,S
856,135,S
856,142,S
856,166,S
856,176,S
857,16,S
857,53,S
857,59,S
857,85,S
857,86,S
857,94,S
857,97,S
857,112,S
857,115,S
857,135,S
857,166,S
857,176,S
858,16,S
858,53,S
858,59,S
858,84,S
858,85,S
858,94,S
858,97,S
858,112,S
858,115,S
858,135,S
858,142,S
858,166,S
858,176,S
859,16,S
859,53,S
859,59,S
859,84,S
859,85,S
859,94,S
859,97,S
859,112,S
859,115,S
859,135,S
859,142,S
859,166,S
859,176,S
860,16,S
860,53,S
860,59,S
860,84,S
860,85,S
860,94,S
860,97,S
860,112,S
860,115,S
860,135,S
860,142,S
860,166,S
860,176,S
861,3,S
861,53,S
861,59,S
861,84,S
861,85,S
861,94,S
861,97,S
861,112,S
861,115,S
861,135,S
861,142,S
861,166,S
861,176,S
862,3,S
862,38,S
862,53,S
862,59,S
862,85,S
862,86,S
862,94,S
862,112,S
862,115,S
862,135,S
862,166,S
862,176,S
863,3,S
863,16,S
863,53,S
863,59,S
863,84,S
863,85,S
863,94,S
863,97,S
863,112,S
863,115,S
863,135,S
863,142,S
863,166,S
863,176,S
864,3,S
864,53,S
864,59,S
864,84,S
864,85,S
864,94,S
864,97,S
864,112,S
864,115,S
864,135,S
864,142,S
864,166,S
864,176,S
865,3,S
865,16,S
865,38,S
865,53,S
865,59,S
865,85,S
865,86,S
865,94,S
865,112,S
865,115,S
865,135,S
865,166,S
865,176,S
866,59,S
866,85,S
867,3,S
867,16,S
867,53,S
867,59,S
867,84,S
867,85,S
867,94,S
867,97,S
867,112,S
867,115,S
867,135,S
867,142,S
867,166,S
867,176,S
868,3,S
868,16,S
868,38,S
868,53,S
868,59,S
868,85,S
868,86,S
868,94,S
868,112,S
868,115,S
868,135,S
868,166,S
868,176,S
869,3,S
869,16,S
869,53,S
869,59,S
869,84,S
869,85,S
869,94,S
869,97,S
869,112,S
869,115,S
869,135,S
869,142,S
869,166,S
869,176,S
870,3,S
870,16,S
870,53,S
870,59,S
870,84,S
870,85,S
870,94,S
870,97,S
870,112,S
870,115,S
870,135,S
870,142,S
870,166,S
870,176,S
871,29,S
871,38,S
871,53,S
871,54,S
871,59,S
871,65,S
871,86,S
871,92,S
871,104,S
871,115,S
871,142,S
871,160,S
872,29,S
872,54,S
872,65,S
872,86,S
872,92,S
872,112,S
872,124,S
872,160,S
873,162,S
873,163,S
874,59,S
874,97,S
875,59,S
875,97,S
876,7,S
876,54,S
876,59,S
876,65,S
876,85,S
876,97,S
876,144,S
876,152,S
877,7,S
877,54,S
877,59,S
877,65,S
877,85,S
877,97,S
877,144,S
877,152,S
878,7,S
878,54,S
878,59,S
878,65,S
878,85,S
878,97,S
878,144,S
878,152,S
879,54,S
879,59,S
879,65,S
879,85,S
879,97,S
879,111,S
879,144,S
879,152,S
880,59,S
880,97,S
881,54,S
881,92,S
881,112,S
882,7,S
882,16,S
882,54,S
882,59,S
882,65,S
882,85,S
882,97,S
882,111,S
882,144,S
882,152,S
883,59,S
883,97,S
884,7,S
884,16,S
884,54,S
884,59,S
884,65,S
884,85,S
884,97,S
884,111,S
884,144,S
884,152,S
885,50,S
885,54,S
885,65,S
885,86,S
885,92,S
885,112,S
885,124,S
885,160,S
886,50,S
886,54,S
886,65,S
886,86,S
886,92,S
886,112,S
886,124,S
886,160,S
887,3,S
887,47,S
887,53,S
887,59,S
887,66,S
887,85,S
887,94,S
887,112,S
887,115,S
887,135,S
887,142,S
887,166,S
887,176,S
888,3,S
888,47,S
888,53,S
888,59,S
888,66,S
888,85,S
888,94,S
888,112,S
888,115,S
888,135,S
888,142,S
888,166,S
888,176,S
889,3,S
889,47,S
889,53,S
889,59,S
889,66,S
889,85,S
889,94,S
889,112,S
889,115,S
889,135,S
889,142,S
889,166,S
889,176,S
890,3,S
890,29,S
890,50,S
890,53,S
890,59,S
890,66,S
890,85,S
890,112,S
890,115,S
890,135,S
890,142,S
890,166,S
890,176,S
891,3,S
891,29,S
891,50,S
891,53,S
891,85,S
891,86,S
891,112,S
891,115,S
891,135,S
891,142,S
891,166,S
891,176,S
891,177,S
892,3,S
892,29,S
892,50,S
892,53,S
892,66,S
892,85,S
892,112,S
892,115,S
892,135,S
892,142,S
892,166,S
892,170,S
892,176,S
893,3,S
893,29,S
893,50,S
893,53,S
893,66,S
893,85,S
893,112,S
893,115,S
893,135,S
893,142,S
893,166,S
893,170,S
893,176,S
894,3,S
894,29,S
894,50,S
894,53,S
894,66,S
894,85,S
894,112,S
894,115,S
894,135,S
894,142,S
894,166,S
894,170,S
894,176,S
895,3,S
895,29,S
895,50,S
895,53,S
895,66,S
895,84,S
895,85,S
895,112,S
895,115,S
895,135,S
895,142,S
895,166,S
895,170,S
895,176,S
896,3,S
896,29,S
896,50,S
896,53,S
896,66,S
896,85,S
896,112,S
896,115,S
896,135,S
896,142,S
896,166,S
896,170,S
896,176,S
897,3,S
897,29,S
897,50,S
897,53,S
897,66,S
897,85,S
897,112,S
897,115,S
897,135,S
897,142,S
897,166,S
897,170,S
897,176,S
898,3,S
898,29,S
898,50,S
898,53,S
898,66,S
898,85,S
898,112,S
898,115,S
898,135,S
898,142,S
898,166,S
898,170,S
898,176,S
899,3,S
899,29,S
899,50,S
899,53,S
899,85,S
899,112,S
899,115,S
899,135,S
899,142,S
899,166,S
899,176,S
899,177,S
900,3,S
900,29,S
900,50,S
900,53,S
900,59,S
900,66,S
900,84,S
900,85,S
900,112,S
900,115,S
900,135,S
900,142,S
900,166,S
900,176,S
901,3,S
901,29,S
901,50,S
901,53,S
901,59,S
901,66,S
901,84,S
901,85,S
901,112,S
901,115,S
901,135,S
901,142,S
901,166,S
901,176,S
902,3,S
902,29,S
902,50,S
902,53,S
902,59,S
902,66,S
902,84,S
902,85,S
902,112,S
902,115,S
902,135,S
902,142,S
902,166,S
902,176,S
903,3,S
903,29,S
903,50,S
903,53,S
903,66,S
903,84,S
903,85,S
903,112,S
903,115,S
903,135,S
903,142,S
903,166,S
903,170,S
903,176,S
904,3,S
904,29,S
904,50,S
904,53,S
904,66,S
904,84,S
904,85,S
904,112,S
904,115,S
904,135,S
904,142,S
904,166,S
904,170,S
904,176,S
905,3,S
905,29,S
905,50,S
905,53,S
905,66,S
905,85,S
905,112,S
905,115,S
905,135,S
905,142,S
905,166,S
905,170,S
905,176,S
906,3,S
906,29,S
906,50,S
906,53,S
906,66,S
906,85,S
906,112,S
906,115,S
906,135,S
906,142,S
906,166,S
906,170,S
906,176,S
907,3,S
907,29,S
907,50,S
907,53,S
907,59,S
907,66,S
907,84,S
907,85,S
907,86,S
907,112,S
907,115,S
907,135,S
907,166,S
907,176,S
908,3,S
908,29,S
908,50,S
908,53,S
908,66,S
908,85,S
908,112,S
908,115,S
908,135,S
908,142,S
908,166,S
908,170,S
908,176,S
909,3,S
909,29,S
909,50,S
909,53,S
909,59,S
909,66,S
909,85,S
909,86,S
909,112,S
909,115,S
909,135,S
909,166,S
909,176,S
910,3,S
910,29,S
910,50,S
910,53,S
910,66,S
910,85,S
910,112,S
910,115,S
910,135,S
910,142,S
910,166,S
910,170,S
910,176,S
911,3,S
911,29,S
911,50,S
911,53,S
911,66,S
911,85,S
911,112,S
911,115,S
911,135,S
911,142,S
911,166,S
911,170,S
911,176,S
912,3,S
912,29,S
912,50,S
912,53,S
912,59,S
912,66,S
912,84,S
912,85,S
912,86,S
912,112,S
912,115,S
912,135,S
912,166,S
912,176,S
913,3,S
913,29,S
913,50,S
913,53,S
913,66,S
913,85,S
913,112,S
913,115,S
913,135,S
913,142,S
913,166,S
913,170,S
913,176,S
914,3,S
914,29,S
914,50,S
914,53,S
914,66,S
914,85,S
914,112,S
914,115,S
914,135,S
914,142,S
914,166,S
914,170,S
914,176,S
915,3,S
915,29,S
915,50,S
915,53,S
915,66,S
915,85,S
915,112,S
915,115,S
915,135,S
915,142,S
915,166,S
915,170,S
915,176,S
916,3,S
916,29,S
916,50,S
916,53,S
916,66,S
916,85,S
916,112,S
916,115,S
916,135,S
916,142,S
916,166,S
916,170,S
916,176,S
917,3,S
917,29,S
917,50,S
917,53,S
917,59,S
917,66,S
917,84,S
917,85,S
917,86,S
917,112,S
917,115,S
917,135,S
917,166,S
917,176,S
918,3,S
918,29,S
918,50,S
918,53,S
918,66,S
918,85,S
918,112,S
918,115,S
918,135,S
918,142,S
918,166,S
918,170,S
918,176,S
919,3,S
919,29,S
919,50,S
919,53,S
919,66,S
919,85,S
919,112,S
919,115,S
919,135,S
919,142,S
919,166,S
919,170,S
919,176,S
920,3,S
920,29,S
920,50,S
920,53,S
920,66,S
920,85,S
920,112,S
920,115,S
920,135,S
920,142,S
920,166,S
920,170,S
920,176,S
921,3,S
921,29,S
921,50,S
921,53,S
921,66,S
921,85,S
921,112,S
921,115,S
921,135,S
921,142,S
921,166,S
921,170,S
921,176,S
922,3,S
922,29,S
922,50,S
922,53,S
922,66,S
922,85,S
922,112,S
922,115,S
922,135,S
922,142,S
922,166,S
922,170,S
922,176,S
923,3,S
923,16,S
923,29,S
923,50,S
923,53,S
923,66,S
923,84,S
923,85,S
923,112,S
923,115,S
923,135,S
923,142,S
923,166,S
923,176,S
924,3,S
924,29,S
924,50,S
924,53,S
924,59,S
924,66,S
924,85,S
924,112,S
924,115,S
924,135,S
924,142,S
924,166,S
924,176,S
925,3,S
925,29,S
925,50,S
925,53,S
925,66,S
925,85,S
925,112,S
925,115,S
925,135,S
925,142,S
925,166,S
925,170,S
925,176,S
926,3,S
926,29,S
926,50,S
926,53,S
926,66,S
926,85,S
926,112,S
926,115,S
926,135,S
926,142,S
926,166,S
926,170,S
926,176,S
927,3,S
927,29,S
927,50,S
927,53,S
927,66,S
927,85,S
927,112,S
927,115,S
927,135,S
927,142,S
927,166,S
927,170,S
927,176,S
928,3,S
928,29,S
928,50,S
928,53,S
928,66,S
928,85,S
928,112,S
928,115,S
928,135,S
928,142,S
928,166,S
928,170,S
928,176,S
929,3,S
929,29,S
929,50,S
929,53,S
929,59,S
929,66,S
929,85,S
929,86,S
929,112,S
929,115,S
929,135,S
929,166,S
929,176,S
930,3,S
930,29,S
930,38,S
930,50,S
930,53,S
930,66,S
930,84,S
930,85,S
930,112,S
930,115,S
930,135,S
930,142,S
930,166,S
930,176,S
931,3,S
931,29,S
931,50,S
931,53,S
931,59,S
931,66,S
931,85,S
931,86,S
931,112,S
931,115,S
931,135,S
931,166,S
931,176,S
932,3,S
932,29,S
932,50,S
932,53,S
932,66,S
932,84,S
932,85,S
932,112,S
932,115,S
932,135,S
932,142,S
932,166,S
932,170,S
932,176,S
933,3,S
933,29,S
933,50,S
933,53,S
933,59,S
933,66,S
933,85,S
933,86,S
933,112,S
933,115,S
933,135,S
933,166,S
933,176,S
934,3,S
934,29,S
934,38,S
934,50,S
934,53,S
934,66,S
934,84,S
934,85,S
934,112,S
934,115,S
934,135,S
934,142,S
934,166,S
934,176,S
935,3,S
935,29,S
935,50,S
935,53,S
935,66,S
935,85,S
935,112,S
935,115,S
935,135,S
935,142,S
935,166,S
935,170,S
935,176,S
936,3,S
936,29,S
936,50,S
936,53,S
936,66,S
936,85,S
936,112,S
936,115,S
936,135,S
936,142,S
936,166,S
936,170,S
936,176,S
937,3,S
937,29,S
937,50,S
937,53,S
937,66,S
937,84,S
937,85,S
937,112,S
937,115,S
937,135,S
937,142,S
937,166,S
937,170,S
937,176,S
938,3,S
938,29,S
938,50,S
938,53,S
938,66,S
938,85,S
938,112,S
938,115,S
938,135,S
938,142,S
938,166,S
938,170,S
938,176,S
939,3,S
939,29,S
939,50,S
939,53,S
939,66,S
939,85,S
939,112,S
939,115,S
939,135,S
939,142,S
939,166,S
939,170,S
939,176,S
940,3,S
940,29,S
940,38,S
940,50,S
940,53,S
940,66,S
940,84,S
940,85,S
940,86,S
940,112,S
940,115,S
940,135,S
940,166,S
940,176,S
941,3,S
941,29,S
941,50,S
941,53,S
941,66,S
941,85,S
941,112,S
941,115,S
941,135,S
941,142,S
941,166,S
941,170,S
941,176,S
942,3,S
942,29,S
942,50,S
942,53,S
942,59,S
942,66,S
942,84,S
942,85,S
942,86,S
942,112,S
942,115,S
942,135,S
942,166,S
942,176,S
943,38,S
943,66,S
943,85,S
943,86,S
943,104,S
943,170,S
943,177,S
944,3,S
944,29,S
944,50,S
944,53,S
944,66,S
944,85,S
944,112,S
944,115,S
944,135,S
944,142,S
944,166,S
944,170,S
944,176,S
945,3,S
945,29,S
945,50,S
945,53,S
945,66,S
945,85,S
945,112,S
945,115,S
945,135,S
945,142,S
945,166,S
945,170,S
945,176,S
946,3,S
946,29,S
946,50,S
946,53,S
946,66,S
946,85,S
946,112,S
946,115,S
946,135,S
946,142,S
946,166,S
946,170,S
946,176,S
947,3,S
947,29,S
947,50,S
947,53,S
947,66,S
947,85,S
947,112,S
947,115,S
947,135,S
947,142,S
947,166,S
947,170,S
947,176,S
948,3,S
948,29,S
948,50,S
948,53,S
948,66,S
948,85,S
948,112,S
948,115,S
948,135,S
948,142,S
948,166,S
948,170,S
948,176,S
949,3,S
949,29,S
949,50,S
949,53,S
949,66,S
949,85,S
949,112,S
949,115,S
949,135,S
949,142,S
949,166,S
949,170,S
949,176,S
950,3,S
950,16,S
950,29,S
950,50,S
950,53,S
950,66,S
950,84,S
950,85,S
950,86,S
950,112,S
950,115,S
950,135,S
950,138,S
950,166,S
950,176,S
951,3,S
951,29,S
951,38,S
951,50,S
951,53,S
951,66,S
951,84,S
951,85,S
951,86,S
951,112,S
951,115,S
951,135,S
951,166,S
951,176,S
951,177,S
952,3,S
952,29,S
952,50,S
952,53,S
952,66,S
952,85,S
952,112,S
952,115,S
952,135,S
952,142,S
952,166,S
952,170,S
952,176,S
952,177,S
953,3,S
953,29,S
953,50,S
953,53,S
953,66,S
953,85,S
953,112,S
953,115,S
953,120,S
953,135,S
953,138,S
953,166,S
953,176,S
954,3,S
954,29,S
954,50,S
954,53,S
954,85,S
954,112,S
954,115,S
954,135,S
954,142,S
954,166,S
954,170,S
954,176,S
954,177,S
955,3,S
955,29,S
955,50,S
955,53,S
955,85,S
955,112,S
955,115,S
955,135,S
955,142,S
955,166,S
955,170,S
955,176,S
955,177,S
956,3,S
956,29,S
956,50,S
956,53,S
956,85,S
956,112,S
956,115,S
956,135,S
956,142,S
956,166,S
956,170,S
956,176,S
956,177,S
957,3,S
957,29,S
957,50,S
957,53,S
957,85,S
957,112,S
957,115,S
957,135,S
957,142,S
957,166,S
957,170,S
957,176,S
957,177,S
958,3,S
958,29,S
958,50,S
958,53,S
958,85,S
958,112,S
958,115,S
958,135,S
958,142,S
958,166,S
958,170,S
958,176,S
958,177,S
959,3,S
959,29,S
959,50,S
959,53,S
959,84,S
959,85,S
959,112,S
959,115,S
959,135,S
959,142,S
959,166,S
959,170,S
959,176,S
959,177,S
960,85,S
961,3,S
961,29,S
961,38,S
961,50,S
961,53,S
961,84,S
961,85,S
961,86,S
961,112,S
961,115,S
961,135,S
961,166,S
961,176,S
961,177,S
962,3,S
962,29,S
962,50,S
962,53,S
962,85,S
962,112,S
962,115,S
962,135,S
962,142,S
962,166,S
962,170,S
962,176,S
962,177,S
963,3,S
963,29,S
963,50,S
963,53,S
963,85,S
963,112,S
963,115,S
963,135,S
963,142,S
963,166,S
963,170,S
963,176,S
963,177,S
964,3,S
964,29,S
964,50,S
964,53,S
964,84,S
964,85,S
964,112,S
964,115,S
964,135,S
964,142,S
964,166,S
964,170,S
964,176,S
964,177,S
965,3,S
965,29,S
965,50,S
965,53,S
965,85,S
965,112,S
965,115,S
965,135,S
965,142,S
965,166,S
965,170,S
965,176,S
965,177,S
966,3,S
966,29,S
966,50,S
